GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "28053","Humphreys, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",154.613,132.670,149.524,156.826,137.841,142.178,137.365,123.386,119.995,134.221,151.105,97.701,124.354,97.591,94.662,99.297,100.000,97.747,103.750,106.844,112.086,104.466,106.986,93.284
 "28053","Humphreys, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",177305,156080,179269,196317,170512,178827,183443,169665,171826,196095,236110,157218,205778,164078,164099,175586,179619,178349,194041,204508,230296,233130,247507,220886
 "28055","Issaquena, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",43170,21914,43061,39403,49811,40552,50298,19964,21628,22639,32350,32222,33443,12703,12331,14189,14743,14452,21476,26392,24815,21311,28057,15729
 "28055","Issaquena, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",292.809,148.634,292.071,267.257,337.851,275.050,341.156,135.409,146.697,153.555,219.418,218.550,226.835,86.162,83.637,96.241,100.000,98.023,145.667,179.010,168.309,144.546,190.303,106.685
 "28055","Issaquena, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",24894,12614,26132,26426,31348,25445,37341,15107,16768,17722,27592,28242,31365,11806,11836,13786,14743,14753,22318,27360,31718,32572,40647,22629
 "28057","Itawamba, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",439126,436712,426797,427461,460841,466738,499356,470539,440632,447814,483453,535005,532423,573329,581415,580846,563953,553235,558119,586793,582664,575150,591857,598968
 "28057","Itawamba, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.866,77.438,75.680,75.797,81.716,82.762,88.546,83.436,78.133,79.406,85.726,94.867,94.409,101.663,103.096,102.995,100.000,98.100,98.966,104.050,103.318,101.985,104.948,106.209
 "28057","Itawamba, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",308437,312766,312018,331307,371694,398652,441788,423881,387990,402377,444043,496187,497411,549284,563187,564038,563953,569846,581078,605749,645369,685691,722999,732980
 "28059","Jackson, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",4961715,4705916,5492109,5354477,5838364,6487219,7906860,6836365,6376011,6627114,6454066,7103412,5854281,6799446,6639941,6985554,6757309,6479920,6733712,7555504,7317697,6845185,7923270,8806295
 "28059","Jackson, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.427,69.642,81.277,79.240,86.401,96.003,117.012,101.170,94.357,98.073,95.512,105.122,86.636,100.624,98.263,103.378,100.000,95.895,99.651,111.812,108.293,101.300,117.255,130.323
 "28059","Jackson, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",3435181,3292746,4010294,4057490,4752087,5597421,7056931,6108079,5713306,6088202,6402290,7303505,5876724,6896343,6698107,6593363,6757309,7007355,7062727,7287896,8300712,9255705,10536130,10873008
 "28061","Jasper, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",325331,337103,351691,374121,347533,372743,369665,418036,438504,487336,455460,508746,514598,506338,521602,488916,494685,508078,482000,456888,460349,455873,470129,507238
