GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "49043","Summit, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1193422,1195335,1309676,1551482,1933616,2197305,2167422,2294375,2004588,2119402,2162994,2297203,2427546,2654058,2833824,3018854,3418250,3697290,3780295,3756276,4618892,5345170,5752948,6079928
 "49045","Tooele, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1268481,1294980,1393918,1648542,1808923,1691192,1743950,1683440,1780946,2273508,2334953,1985675,1932991,1828047,1786637,1790946,1751142,1800683,1824118,1966429,2161878,2237428,2268143,2491322
 "49045","Tooele, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",72.437,73.951,79.601,94.141,103.300,96.577,99.589,96.134,101.702,129.830,133.339,113.393,110.385,104.392,102.027,102.273,100.000,102.829,104.167,112.294,123.455,127.770,129.524,142.268
 "49045","Tooele, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",866706,912769,1002557,1265959,1456880,1460328,1558071,1533856,1590200,2123635,2274742,1903617,1837296,1776399,1739415,1742347,1751142,1856608,1910900,2079838,2428766,2723329,2898172,3249276
 "49047","Uintah, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1175381,1139125,1201475,1336855,1575218,1956498,2148653,2150913,2107520,1984638,1969918,1976006,1994522,2165569,1922308,1701721,1713241,1649069,1732484,1670233,1705211,1903749,2187112,2325013
 "49047","Uintah, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",68.606,66.489,70.129,78.031,91.944,114.199,125.415,125.546,123.014,115.841,114.982,115.337,116.418,126.402,112.203,99.328,100.000,96.254,101.123,97.490,99.531,111.120,127.659,135.708
 "49047","Uintah, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",878504,840719,975672,1166430,1562938,2027672,2319606,2632681,2085252,2159527,2273725,2214515,2290566,2497051,1859395,1598842,1713241,1712721,1791039,1687617,1915780,2442840,2696259,2879001
 "49049","Utah, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",11493408,11750816,12292335,13190439,14090865,15179070,16580978,16889652,17082461,17454420,18023957,18369571,19285640,20208517,21855951,23436811,25069858,27107467,29605753,31043563,33571631,34912937,36381816,38928334
 "49049","Utah, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",45.846,46.872,49.032,52.615,56.206,60.547,66.139,67.370,68.139,69.623,71.895,73.274,76.928,80.609,87.180,93.486,100.000,108.128,118.093,123.828,133.912,139.263,145.122,155.279
 "49049","Utah, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",8817633,9199538,9727422,10654393,11700224,13039590,14572978,15037623,15307532,15774120,16561312,17116194,18206406,19371613,21327251,23180925,25069858,27479554,30611727,32747344,36536011,40270363,43850622,47943081
 "49051","Wasatch, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",468779,502748,537275,515277,569074,622825,674024,660195,625199,644768,649369,641443,725881,765985,811527,876687,1004858,1019126,1137300,1118692,1256133,1350926,1400379,1411894
 "49051","Wasatch, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",46.651,50.032,53.468,51.279,56.632,61.981,67.077,65.700,62.218,64.165,64.623,63.834,72.237,76.228,80.760,87.245,100.000,101.420,113.180,111.328,125.006,134.440,139.361,140.507
 "49051","Wasatch, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",312117,344642,376334,372633,428330,488909,549062,550202,532843,552967,566240,572058,660496,714996,779594,859541,1004858,1042052,1198541,1211174,1413517,1648249,1812708,1875482
 "49053","Washington, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2777997,2945288,3171056,3474622,3869900,4269715,4438790,4244572,3854063,3832970,3881182,4179470,4560155,4757231,5067390,5556357,6234717,6619509,6870819,7231297,7865011,8176823,8437169,8822616
 "49053","Washington, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",44.557,47.240,50.861,55.730,62.070,68.483,71.195,68.080,61.816,61.478,62.251,67.035,73.141,76.302,81.277,89.120,100.000,106.172,110.203,115.984,126.149,131.150,135.326,141.508
 "49053","Washington, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1962543,2131977,2337675,2629037,3028639,3464741,3713871,3608651,3357018,3348918,3432652,3779575,4194478,4463873,4883989,5471823,6234717,6761919,7205335,7759600,8789748,9877802,10769137,11554806
 "49055","Wayne, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",91364,85873,84569,80396,84716,79149,84758,86339,82841,83601,82083,68601,85195,88999,95682,94838,98369,99888,104913,106412,109996,113423,119876,119504
 "49055","Wayne, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",92.879,87.297,85.972,81.729,86.121,80.462,86.164,87.771,84.214,84.988,83.444,69.739,86.608,90.475,97.268,96.411,100.000,101.544,106.653,108.177,111.821,115.305,121.864,121.486
 "49055","Wayne, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",66625,64048,65189,64835,69042,66534,74917,77874,75808,77433,77702,66016,83678,87990,93060,91521,98369,101924,109638,112575,126455,145493,158451,160336
 "49057","Weber, UT",7,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",7110768,7339139,7571994,7787468,8412838,8982153,9254271,9082710,9353308,9283995,9324935,9234705,9142127,9507699,9794912,10145930,10722720,11381880,11942193,12228264,12894125,13271364,13773787,14325610
 "49057","Weber, UT",7,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",66.315,68.445,70.616,72.626,78.458,83.767,86.305,84.705,87.229,86.582,86.964,86.123,85.259,88.669,91.347,94.621,100.000,106.147,111.373,114.041,120.251,123.769,128.454,133.601
 "49057","Weber, UT",7,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",5284718,5565033,5826864,6134926,6795027,7505325,7942533,7898130,8029097,8141063,8313966,8379756,8413780,8947242,9455071,9982813,10722720,11641154,12427588,12831012,14187217,15668942,17039853,18119626
"Note: See the included footnote file."
"CAGDP1: County gross domestic product (GDP) summary "
"Last updated: February 5, 2026-- new statistics for 2024; revised statistics for 2020-2023."
"U.S. Bureau of Economic Analysis"
