GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "12037","Franklin, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",217061,236327,256410,294936,306606,291971,314566,302242,294632,309301,300409,308358,309786,314418,312535,327057,337899,354071,377594,387783,413198,463200,480743,505880
 "12039","Gadsden, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1122303,1199683,1242043,1270718,1309295,1283781,1377310,1358065,1355187,1334598,1394544,1262545,1148888,1139960,1143452,1184912,1225492,1220199,1246333,1303799,1228907,1238886,1317483,1275717
 "12039","Gadsden, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.580,97.894,101.351,103.690,106.838,104.756,112.388,110.818,110.583,108.903,113.795,103.024,93.749,93.021,93.306,96.689,100.000,99.568,101.701,106.390,100.279,101.093,107.506,104.098
 "12039","Gadsden, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",785510,851214,906059,968837,1025162,1041329,1150172,1157992,1182061,1181370,1271679,1171835,1085327,1096343,1110533,1156735,1225492,1247734,1304802,1406005,1432347,1569628,1726464,1707526
 "12041","Gilchrist, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",228596,211140,215761,245839,241512,236179,246612,240654,241350,266371,287216,299164,289724,334559,320580,324577,330710,343291,348667,408145,390083,394688,423098,443407
 "12041","Gilchrist, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.123,63.844,65.242,74.337,73.028,71.416,74.570,72.769,72.979,80.545,86.848,90.461,87.607,101.164,96.937,98.146,100.000,103.804,105.430,123.415,117.953,119.346,127.936,134.077
 "12041","Gilchrist, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",164807,155232,162468,191922,192853,195503,211194,210364,216832,243253,272898,290900,292231,337366,314971,314989,330710,348228,361791,434757,441129,482553,538368,576381
 "12043","Glades, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",203588,228453,235959,257343,234396,261569,283920,245367,246483,250208,223103,238832,232068,243064,265439,267232,277226,291236,322268,314320,302998,329681,324538,352968
 "12043","Glades, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",73.437,82.407,85.114,92.828,84.550,94.352,102.415,88.508,88.911,90.254,80.477,86.151,83.710,87.677,95.748,96.395,100.000,105.054,116.247,113.380,109.296,118.921,117.066,127.321
 "12043","Glades, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",142210,157056,172033,204996,178954,202652,246722,216751,207610,220684,215859,236533,240822,251008,263454,257830,277226,294082,330582,326659,341815,407677,408559,447344
 "12045","Gulf, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",330272,346905,370961,401056,414374,407033,408506,404542,367225,369483,354034,354684,370144,379908,401927,404124,387076,389414,403186,424989,450663,476244,490686,506457
 "12045","Gulf, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.325,89.622,95.837,103.612,107.052,105.156,105.536,104.512,94.871,95.455,91.464,91.632,95.626,98.148,103.837,104.404,100.000,100.604,104.162,109.795,116.428,123.036,126.767,130.842
 "12045","Gulf, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",231106,248299,271174,302107,321236,326559,336321,339058,316600,320338,310985,318439,340123,357351,387835,396794,387076,398169,422378,458834,505769,566863,615251,652018
 "12047","Hamilton, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",365750,356031,406798,458147,420792,406511,434798,459850,522969,348779,387503,404536,421172,354434,462243,431282,472185,530310,498646,493531,508733,556112,551920,641948
 "12047","Hamilton, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.459,75.401,86.152,97.027,89.116,86.092,92.082,97.388,110.755,73.865,82.066,85.673,89.197,75.063,97.895,91.338,100.000,112.310,105.604,104.521,107.740,117.774,116.887,135.953
 "12047","Hamilton, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",237542,235531,274162,314397,298403,297825,324637,360765,434323,290592,334186,360302,383416,331971,444164,421089,472185,541732,513536,515113,572675,675565,677449,781555
 "12049","Hardee, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",721018,899265,879312,912550,1007873,1054598,992879,1058494,1112794,1078762,1047526,1103946,972329,956667,986701,1079134,1037682,964031,1125101,1082906,1166383,1231577,1179808,1160182
 "12049","Hardee, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",69.484,86.661,84.738,87.941,97.127,101.630,95.682,102.006,107.239,103.959,100.949,106.386,93.702,92.193,95.087,103.995,100.000,92.902,108.425,104.358,112.403,118.685,113.696,111.805
